Date
2020;11;19;2020.884;  13;  4.3;  41;1
2020;11;20;2020.887;  13;  2.8;  52;1
2020;11;21;2020.889;  26;  6.0;  47;1
2020;11;22;2020.892;  34;  7.6;  38;1
2020;11;23;2020.895;  48;  9.6;  42;1
2020;11;24;2020.898;  44;  5.4;  44;1
2020;11;25;2020.900;  53;  9.2;  38;1
2020;11;26;2020.903;  58; 11.0;  38;1
2020;11;27;2020.906;  75; 15.3;  39;1
2020;11;28;2020.908;  86; 16.7;  43;1
2020;11;29;2020.911;  96; 14.0;  34;1
2020;11;30;2020.914;  87; 12.4;  33;1
2020;12;01;2020.917;  56; 14.0;  34;1
2020;12;02;2020.919;  48;  9.4;  29;1
2020;12;03;2020.922;  45;  4.5;  27;1
2020;12;04;2020.925;  41;  6.4;  34;1
2020;12;05;2020.928;  37;  9.0;  44;1
2020;12;06;2020.930;  25;  8.6;  32;1
2020;12;07;2020.933;  21;  5.8;  32;1
2020;12;08;2020.936;  14;  4.1;  37;1
2020;12;09;2020.939;  14;  3.9;  29;1
2020;12;10;2020.941;  12;  2.0;  33;1
2020;12;11;2020.944;  12;  1.5;  22;1
2020;12;12;2020.947;  11;  6.6;  26;1
2020;12;13;2020.949;  11;  4.2;  34;1
2020;12;14;2020.952;  13;  6.6;  32;1
2020;12;15;2020.955;  20;  8.2;  31;1
2020;12;16;2020.958;  14;  4.3;  31;1
2020;12;17;2020.960;  13;  1.1;  37;1
2020;12;18;2020.963;   7;  6.8;  34;1
2020;12;19;2020.966;   0;  0.0;  26;1
2020;12;20;2020.969;   0;  0.0;  32;1
2020;12;21;2020.971;  12;  1.1;  18;1
2020;12;22;2020.974;  12;  1.5;  33;1
2020;12;23;2020.977;  24;  6.5;  21;1
2020;12;24;2020.980;  28;  3.7;  32;1
2020;12;25;2020.982;  31;  5.9;  45;1
2020;12;26;2020.985;  35;  5.7;  37;1
2020;12;27;2020.988;  33;  5.3;  35;1
2020;12;28;2020.990;  30;  5.8;  30;1
2020;12;29;2020.993;  32;  4.9;  40;1
2020;12;30;2020.996;  32;  4.6;  40;1
2020;12;31;2020.999;  34;  6.3;  31;1
2021;01;01;2021.001;  24;  6.8;  34;1
2021;01;02;2021.004;  17;  8.3;  29;1
2021;01;03;2021.007;   0;  0.0;  25;1
2021;01;04;2021.010;   0;  2.6;  24;1
2021;01;05;2021.012;   0;  2.5;  25;1
2021;01;06;2021.015;   0;  0.0;  27;1
2021;01;07;2021.018;   0;  0.0;  30;1
2021;01;08;2021.021;   0;  0.0;  34;1
2021;01;09;2021.023;   0;  0.0;  38;1
2021;01;10;2021.026;   0;  0.0;  34;1
2021;01;11;2021.029;   0;  1.9;  31;1
2021;01;12;2021.032;   0;  0.0;  35;1
2021;01;13;2021.034;   0;  0.0;  42;1
2021;01;14;2021.037;   3;  5.0;  38;1
2021;01;15;2021.040;  14;  9.2;  31;1
2021;01;16;2021.042;  12;  5.1;  35;1
2021;01;17;2021.045;  14;  7.6;  34;1
2021;01;18;2021.048;  12;  4.1;  39;1
2021;01;19;2021.051;  20;  7.3;  33;1
2021;01;20;2021.053;  21; 11.2;  36;1
2021;01;21;2021.056;  25; 13.8;  42;1
2021;01;22;2021.059;  35;  8.8;  48;1
2021;01;23;2021.062;  32;  4.0;  27;1
2021;01;24;2021.064;  23;  4.3;  36;1
2021;01;25;2021.067;  27;  3.6;  47;1
2021;01;26;2021.070;  17;  5.1;  34;1
2021;01;27;2021.073;  20;  8.2;  24;1
2021;01;28;2021.075;   7;  9.0;  32;1
2021;01;29;2021.078;   0;  0.0;  32;1
2021;01;30;2021.081;   0;  0.0;  25;1
2021;01;31;2021.084;   0;  0.0;  35;1
2021;02;01;2021.086;   0;  3.0;  34;1
2021;02;02;2021.089;   9;  6.7;  34;1
2021;02;03;2021.092;   7;  6.8;  31;1
2021;02;04;2021.095;   0;  1.6;  39;1
2021;02;05;2021.097;   0;  0.0;  38;1
2021;02;06;2021.100;   0;  2.4;  27;1
2021;02;07;2021.103;   0;  0.0;  22;1
2021;02;08;2021.105;   2;  4.8;  29;1
2021;02;09;2021.108;   2;  4.6;  36;1
2021;02;10;2021.111;   0;  1.5;  42;1
2021;02;11;2021.114;   0;  0.0;  47;1
2021;02;12;2021.116;   0;  1.5;  47;1
2021;02;13;2021.119;   0;  4.8;  45;1
2021;02;14;2021.122;   0;  0.0;  45;1
2021;02;15;2021.125;   0;  0.0;  26;1
2021;02;16;2021.127;   0;  0.0;  38;1
2021;02;17;2021.130;   0;  2.4;  36;1
2021;02;18;2021.133;  10;  5.7;  38;1
2021;02;19;2021.136;   9;  6.7;  42;1
2021;02;20;2021.138;   9;  5.9;  43;1
2021;02;21;2021.141;  10;  5.2;  42;1
2021;02;22;2021.144;  16;  8.5;  37;1
2021;02;23;2021.147;  36;  3.4;  47;1
2021;02;24;2021.149;  38;  6.7;  52;1
2021;02;25;2021.152;  34;  5.5;  52;1
2021;02;26;2021.155;  18;  2.7;  55;1
2021;02;27;2021.158;  17;  1.5;  51;1
2021;02;28;2021.160;  13;  3.7;  47;1
2021;03;01;2021.163;  10;  3.9;  48;1
2021;03;02;2021.166;  16;  8.4;  38;1
2021;03;03;2021.168;  35;  6.5;  45;1
2021;03;04;2021.171;  30;  8.4;  37;1
2021;03;05;2021.174;  13;  8.2;  38;1
2021;03;06;2021.177;   7;  7.3;  49;1
2021;03;07;2021.179;  21;  8.3;  33;1
2021;03;08;2021.182;  14;  5.3;  45;1
2021;03;09;2021.185;  15;  9.6;  39;1
2021;03;10;2021.188;  17;  5.6;  38;1
2021;03;11;2021.190;  22;  4.0;  35;1
2021;03;12;2021.193;  14;  3.7;  42;1
2021;03;13;2021.196;  11;  3.2;  45;1
2021;03;14;2021.199;  23;  8.8;  41;1
2021;03;15;2021.201;  24; 15.3;  44;1
2021;03;16;2021.204;  19;  7.4;  38;1
2021;03;17;2021.207;  13;  3.2;  40;1
2021;03;18;2021.210;  13;  1.8;  38;1
2021;03;19;2021.212;  13;  3.9;  54;1
2021;03;20;2021.215;  11;  3.7;  51;1
2021;03;21;2021.218;   8;  6.3;  32;1
2021;03;22;2021.221;  22;  7.4;  46;1
2021;03;23;2021.223;  27;  3.9;  39;1
2021;03;24;2021.226;  30;  3.6;  48;1
2021;03;25;2021.229;  27;  3.6;  46;1
2021;03;26;2021.232;  25;  2.7;  51;1
2021;03;27;2021.234;  19;  6.0;  25;1
2021;03;28;2021.237;  12;  1.3;  43;1
2021;03;29;2021.240;  12;  2.9;  55;1
2021;03;30;2021.242;   9;  6.0;  52;1
2021;03;31;2021.245;   0;  1.6;  47;1
2021;04;01;2021.248;   0;  0.0;  52;1
2021;04;02;2021.251;   0;  0.0;  49;1
2021;04;03;2021.253;   4;  6.1;  42;1
2021;04;04;2021.256;  12;  4.0;  46;1
2021;04;05;2021.259;  11;  5.4;  43;1
2021;04;06;2021.262;   6;  7.2;  55;1
2021;04;07;2021.264;   0;  4.9;  45;1
2021;04;08;2021.267;   0;  2.1;  44;1
2021;04;09;2021.270;   0;  0.0;  49;1
2021;04;10;2021.273;   0;  1.9;  31;1
2021;04;11;2021.275;  10;  6.6;  42;1
2021;04;12;2021.278;  14;  5.9;  48;1
2021;04;13;2021.281;  19;  4.7;  51;1
2021;04;14;2021.284;  21;  2.6;  50;1
2021;04;15;2021.286;  25;  7.6;  46;1
2021;04;16;2021.289;  35; 14.2;  47;1
2021;04;17;2021.292;  15;  7.0;  41;1
2021;04;18;2021.295;  18;  4.4;  48;1
2021;04;19;2021.297;  36;  7.8;  49;1
2021;04;20;2021.300;  57;  7.2;  60;1
2021;04;21;2021.303;  46;  4.6;  55;1
2021;04;22;2021.305;  44;  8.0;  58;1
2021;04;23;2021.308;  37;  6.0;  60;1
2021;04;24;2021.311;  54; 11.1;  49;1
2021;04;25;2021.314;  55; 11.8;  45;1
2021;04;26;2021.316;  50;  7.9;  55;1
2021;04;27;2021.319;  55;  7.9;  54;1
2021;04;28;2021.322;  46;  8.0;  45;1
2021;04;29;2021.325;  37;  6.7;  33;1
2021;04;30;2021.327;  28;  8.3;  49;1
2021;05;01;2021.330;  10;  6.2;  48;1
2021;05;02;2021.333;   0;  0.0;  44;1
2021;05;03;2021.336;   0;  1.7;  45;1
2021;05;04;2021.338;   0;  0.0;  42;1
2021;05;05;2021.341;   0;  0.0;  45;1
2021;05;06;2021.344;   0;  0.0;  42;1
2021;05;07;2021.347;  10;  5.5;  45;1
2021;05;08;2021.349;  17;  2.6;  44;1
2021;05;09;2021.352;  20;  4.7;  50;1
2021;05;10;2021.355;  34;  4.8;  55;1
2021;05;11;2021.358;  32;  4.0;  49;1
2021;05;12;2021.360;  33;  4.1;  53;1
2021;05;13;2021.363;  30;  4.4;  42;1
2021;05;14;2021.366;  26;  3.5;  49;1
2021;05;15;2021.368;  28;  6.0;  32;1
2021;05;16;2021.371;  13;  4.8;  39;1
2021;05;17;2021.374;  14;  4.1;  50;1
2021;05;18;2021.377;  28;  5.9;  48;1
2021;05;19;2021.379;  27;  6.4;  34;1
2021;05;20;2021.382;  20;  5.0;  42;1
2021;05;21;2021.385;  14;  2.2;  40;1
2021;05;22;2021.388;  19;  6.5;  37;1
2021;05;23;2021.390;  27;  4.2;  41;1
2021;05;24;2021.393;  31; 10.6;  45;1
2021;05;25;2021.396;  41; 11.5;  43;1
2021;05;26;2021.399;  41;  6.8;  55;1
2021;05;27;2021.401;  41;  8.6;  42;1
2021;05;28;2021.404;  31;  5.5;  48;1
2021;05;29;2021.407;  15;  4.4;  54;1
2021;05;30;2021.410;  26;  7.0;  49;1
2021;05;31;2021.412;  30;  6.1;  59;1
2021;06;01;2021.415;  22;  6.6;  51;1
2021;06;02;2021.418;  29;  4.0;  46;1
2021;06;03;2021.421;  31;  3.5;  50;1
2021;06;04;2021.423;  35;  6.3;  45;1
2021;06;05;2021.426;  38;  7.7;  35;1
2021;06;06;2021.429;  38;  5.3;  47;1
2021;06;07;2021.432;  49;  9.2;  56;1
2021;06;08;2021.434;  34;  9.2;  49;1
2021;06;09;2021.437;  25;  6.0;  55;1
2021;06;10;2021.440;  27;  5.4;  55;1
2021;06;11;2021.442;  19;  9.2;  39;1
2021;06;12;2021.445;   8;  7.4;  52;1
2021;06;13;2021.448;  15;  5.2;  44;1
2021;06;14;2021.451;  12;  3.5;  57;1
2021;06;15;2021.453;  11;  0.8;  60;1
2021;06;16;2021.456;  11;  1.8;  51;1
2021;06;17;2021.459;  12;  2.6;  54;1
2021;06;18;2021.462;  21;  4.7;  46;1
2021;06;19;2021.464;  15;  3.7;  41;1
2021;06;20;2021.467;  14;  3.7;  45;1
2021;06;21;2021.470;  13;  2.6;  44;1
2021;06;22;2021.473;  16;  4.0;  25;1
2021;06;23;2021.475;  12;  2.8;  48;1
2021;06;24;2021.478;  11;  0.8;  51;1
2021;06;25;2021.481;  23;  3.5;  36;1
2021;06;26;2021.484;  19;  5.6;  48;1
2021;06;27;2021.486;  33;  6.8;  41;1
2021;06;28;2021.489;  46;  7.7;  49;1
2021;06;29;2021.492;  56;  8.7;  51;1
2021;06;30;2021.495;  54;  8.4;  40;1
2021;07;01;2021.497;  57;  9.8;  43;1
2021;07;02;2021.500;  62; 12.9;  54;1
2021;07;03;2021.503;  60; 11.7;  43;1
2021;07;04;2021.505;  50;  8.8;  38;1
2021;07;05;2021.508;  45;  8.7;  49;1
2021;07;06;2021.511;  49;  9.3;  44;1
2021;07;07;2021.514;  20; 11.1;  48;1
2021;07;08;2021.516;  16; 11.4;  43;1
2021;07;09;2021.519;  11;  8.6;  49;1
2021;07;10;2021.522;  15;  9.1;  39;1
2021;07;11;2021.525;  21;  3.5;  45;1
2021;07;12;2021.527;  23;  4.2;  41;1
2021;07;13;2021.530;  21;  6.8;  36;1
2021;07;14;2021.533;  30;  5.5;  36;1
2021;07;15;2021.536;  22;  5.5;  39;1
2021;07;16;2021.538;  35;  7.6;  41;1
2021;07;17;2021.541;  49;  9.5;  53;1
2021;07;18;2021.544;  48;  7.9;  54;1
2021;07;19;2021.547;  48; 11.8;  47;1
2021;07;20;2021.549;  46;  7.0;  52;1
2021;07;21;2021.552;  72; 11.8;  54;1
2021;07;22;2021.555;  76; 11.4;  54;1
2021;07;23;2021.558;  57; 12.9;  47;1
2021;07;24;2021.560;  32;  6.8;  45;1
2021;07;25;2021.563;  36;  7.1;  47;1
2021;07;26;2021.566;  31; 10.5;  49;1
2021;07;27;2021.568;  18; 11.5;  45;1
2021;07;28;2021.571;   6;  7.8;  46;1
2021;07;29;2021.574;   3;  6.2;  53;1
2021;07;30;2021.577;   0;  0.0;  50;1
2021;07;31;2021.579;   3;  7.2;  40;1
2021;08;01;2021.582;   8; 10.2;  33;1
2021;08;02;2021.585;  13;  4.3;  53;1
2021;08;03;2021.588;  17;  3.2;  57;1
2021;08;04;2021.590;  17;  6.4;  53;1
2021;08;05;2021.593;  22; 12.7;  44;1
2021;08;06;2021.596;   8;  6.8;  47;1
2021;08;07;2021.599;   0;  2.4;  47;1
2021;08;08;2021.601;   0;  2.9;  39;1
2021;08;09;2021.604;   7;  6.8;  53;1
2021;08;10;2021.607;   0;  3.4;  51;1
2021;08;11;2021.610;  18;  8.0;  49;1
2021;08;12;2021.612;   7;  5.8;  51;1
2021;08;13;2021.615;   9; 11.1;  45;1
2021;08;14;2021.618;  19; 13.9;  44;1
2021;08;15;2021.621;  21;  8.1;  50;1
2021;08;16;2021.623;  20;  6.0;  43;1
2021;08;17;2021.626;  15;  5.0;  35;1
2021;08;18;2021.629;  13;  8.0;  38;1
2021;08;19;2021.632;  22;  9.1;  43;1
2021;08;20;2021.634;  12;  5.3;  50;1
2021;08;21;2021.637;  16;  7.9;  45;1
2021;08;22;2021.640;  19;  5.0;  39;1
2021;08;23;2021.642;  16;  3.6;  47;1
2021;08;24;2021.645;  20;  5.5;  53;1
2021;08;25;2021.648;  36;  5.4;  57;1
2021;08;26;2021.651;  48; 10.7;  52;1
2021;08;27;2021.653;  71;  9.3;  54;1
2021;08;28;2021.656;  75; 15.4;  50;1
2021;08;29;2021.659;  51;  9.9;  38;1
2021;08;30;2021.662;  43;  7.3;  41;1
2021;08;31;2021.664;  39;  6.6;  46;1
2021;09;01;2021.667;  38;  9.8;  28;1
2021;09;02;2021.670;  33;  4.7;  53;1
2021;09;03;2021.673;  26; 10.8;  52;1
2021;09;04;2021.675;  71; 12.7;  49;1
2021;09;05;2021.678;  74; 10.1;  56;1
2021;09;06;2021.681;  83;  8.2;  54;1
2021;09;07;2021.684;  84; 12.0;  55;1
2021;09;08;2021.686;  97; 12.9;  55;1
2021;09;09;2021.689; 101; 14.3;  46;1
2021;09;10;2021.692;  96; 13.2;  41;1
2021;09;11;2021.695;  72; 11.5;  43;1
2021;09;12;2021.697;  49; 10.3;  37;1
2021;09;13;2021.700;  33;  4.9;  50;1
2021;09;14;2021.703;  23;  4.3;  43;1
2021;09;15;2021.705;  10;  4.3;  31;1
2021;09;16;2021.708;   0;  0.0;  42;1
2021;09;17;2021.711;   0;  0.0;  45;1
2021;09;18;2021.714;   0;  2.6;  47;1
2021;09;19;2021.716;  13;  4.0;  48;1
2021;09;20;2021.719;  43;  7.3;  41;1
2021;09;21;2021.722;  65;  9.1;  51;1
2021;09;22;2021.725;  81;  9.6;  41;1
2021;09;23;2021.727;  70; 12.1;  49;1
2021;09;24;2021.730;  60;  9.5;  49;1
2021;09;25;2021.733;  45; 10.4;  53;1
2021;09;26;2021.736;  50; 11.7;  41;1
2021;09;27;2021.738;  50;  9.3;  33;1
2021;09;28;2021.741;  57; 11.1;  43;1
2021;09;29;2021.744;  70; 13.4;  45;1
2021;09;30;2021.747;  45;  7.0;  40;1
2021;10;01;2021.749;  38; 10.2;  42;1
2021;10;02;2021.752;  34;  9.1;  38;1
2021;10;03;2021.755;  27;  7.8;  41;1
2021;10;04;2021.758;  35;  7.9;  52;1
2021;10;05;2021.760;  30;  7.7;  49;1
2021;10;06;2021.763;  26;  4.4;  36;1
2021;10;07;2021.766;  16;  4.8;  42;1
2021;10;08;2021.768;  19;  5.3;  55;1
2021;10;09;2021.771;  23;  6.2;  41;1
2021;10;10;2021.774;  38;  7.6;  50;1
2021;10;11;2021.777;  30;  6.0;  39;1
2021;10;12;2021.779;  17;  4.1;  43;1
2021;10;13;2021.782;  20;  8.4;  35;1
2021;10;14;2021.785;  20;  5.7;  39;1
2021;10;15;2021.788;  12;  2.2;  52;1
2021;10;16;2021.790;  11;  4.8;  50;1
2021;10;17;2021.793;   0;  3.0;  38;1
2021;10;18;2021.796;  17;  6.4;  34;1
2021;10;19;2021.799;  13;  4.5;  36;1
2021;10;20;2021.801;  12;  3.0;  44;1
2021;10;21;2021.804;  17;  6.7;  49;1
2021;10;22;2021.807;  36;  9.7;  43;1
2021;10;23;2021.810;  48; 10.5;  44;1
2021;10;24;2021.812;  40;  7.7;  50;1
2021;10;25;2021.815;  66; 13.6;  43;1
2021;10;26;2021.818;  90; 12.3;  52;1
2021;10;27;2021.821; 103; 14.6;  44;1
2021;10;28;2021.823;  97; 11.4;  51;1
2021;10;29;2021.826;  82; 15.8;  46;1
2021;10;30;2021.829;  76; 14.2;  32;1
2021;10;31;2021.832;  65; 10.5;  37;1
2021;11;01;2021.834;  51; 10.5;  38;1
2021;11;02;2021.837;  43;  8.5;  38;1
2021;11;03;2021.840;  33;  7.9;  42;1
2021;11;04;2021.842;  28;  3.0;  45;1
2021;11;05;2021.845;  37;  3.8;  45;1
2021;11;06;2021.848;  34;  5.5;  42;1
2021;11;07;2021.851;  30;  7.0;  43;1
2021;11;08;2021.853;  40;  4.7;  46;1
2021;11;09;2021.856;  44;  6.2;  45;1
2021;11;10;2021.859;  41;  4.6;  40;1
2021;11;11;2021.862;  43;  6.9;  37;1
2021;11;12;2021.864;  36;  5.4;  43;1
2021;11;13;2021.867;  27;  7.9;  31;1
2021;11;14;2021.870;  20;  7.7;  31;1
2021;11;15;2021.873;  24;  5.6;  26;1
2021;11;16;2021.875;  32;  7.5;  30;1
2021;11;17;2021.878;  29;  7.7;  34;1
2021;11;18;2021.881;  23;  1.9;  43;1
2021;11;19;2021.884;  22;  2.0;  37;1
2021;11;20;2021.886;  22;  1.8;  28;1
2021;11;21;2021.889;  23;  2.6;  32;1
2021;11;22;2021.892;  23;  3.5;  41;1
2021;11;23;2021.895;  33;  8.5;  37;1
2021;11;24;2021.897;  43; 11.2;  18;1
2021;11;25;2021.900;  26;  7.6;  29;1
2021;11;26;2021.903;  44; 16.0;  16;1
2021;11;27;2021.905;  41;  7.7;  35;1
2021;11;28;2021.908;  48; 10.7;  27;1
2021;11;29;2021.911;  44;  9.9;  41;1
2021;11;30;2021.914;  59;  8.3;  26;1
2021;12;01;2021.916;  43;  8.3;  28;1
2021;12;02;2021.919;  38;  5.8;  35;1
2021;12;03;2021.922;  29;  8.4;  28;1
2021;12;04;2021.925;  19; 12.0;  18;1
2021;12;05;2021.927;  24; 13.9;  22;1
2021;12;06;2021.930;  13;  4.2;  25;1
2021;12;07;2021.933;  12;  4.8;  28;1
2021;12;08;2021.936;   6;  6.4;  25;1
2021;12;09;2021.938;   0;  0.0;  22;1
2021;12;10;2021.941;   0;  0.0;  28;1
2021;12;11;2021.944;   0;  0.0;  30;1
2021;12;12;2021.947;  13;  4.0;  27;1
2021;12;13;2021.949;  24; 10.4;  24;1
2021;12;14;2021.952;  46; 13.9;  29;1
2021;12;15;2021.955;  78; 11.3;  26;1
2021;12;16;2021.958; 107; 15.1;  32;1
2021;12;17;2021.960; 111; 23.9;  28;1
2021;12;18;2021.963; 109; 28.2;  25;1
2021;12;19;2021.966; 118; 26.0;  23;1
2021;12;20;2021.968; 121; 13.2;  33;1
2021;12;21;2021.971; 132; 23.2;  42;1
2021;12;22;2021.974; 150; 22.2;  36;1
2021;12;23;2021.977; 145; 15.6;  25;1
2021;12;24;2021.979; 118; 17.7;  25;1
2021;12;25;2021.982; 114; 25.6;  22;1
2021;12;26;2021.985;  95; 20.1;  24;1
2021;12;27;2021.988; 107; 18.4;  22;1
2021;12;28;2021.990; 103; 20.8;  31;1
2021;12;29;2021.993;  87; 17.8;  23;1
2021;12;30;2021.996;  69; 15.3;  24;1
2021;12;31;2021.999;  60;  8.1;  35;1
2022;01;01;2022.001;  48; 14.6;  26;1
2022;01;02;2022.004;  27;  6.9;  32;1
2022;01;03;2022.007;  10;  7.1;  37;1
2022;01;04;2022.010;  10;  4.6;  30;1
2022;01;05;2022.012;  23;  4.5;  31;1
2022;01;06;2022.015;  34;  6.7;  47;1
2022;01;07;2022.018;  44; 12.0;  32;1
2022;01;08;2022.021;  44; 12.4;  25;1
2022;01;09;2022.023;  54; 12.2;  37;1
2022;01;10;2022.026;  54; 12.9;  29;1
2022;01;11;2022.029;  51; 10.1;  39;1
2022;01;12;2022.032;  76; 10.5;  40;1
2022;01;13;2022.034;  85; 17.2;  44;1
2022;01;14;2022.037;  98; 12.1;  57;1
2022;01;15;2022.040;  95; 13.3;  41;1
2022;01;16;2022.042; 102; 13.7;  41;1
2022;01;17;2022.045;  80; 13.9;  43;1
2022;01;18;2022.048;  66;  9.9;  44;1
2022;01;19;2022.051;  58; 10.9;  37;1
2022;01;20;2022.053;  57;  7.2;  45;1
2022;01;21;2022.056;  23;  2.7;  48;1
2022;01;22;2022.059;  24;  6.7;  34;1
2022;01;23;2022.062;  20;  6.7;  24;1
2022;01;24;2022.064;  33;  7.0;  24;1
2022;01;25;2022.067;  52;  9.4;  35;1
2022;01;26;2022.070;  69;  7.8;  37;1
2022;01;27;2022.073;  81; 13.2;  38;1
2022;01;28;2022.075;  72; 11.5;  43;1
2022;01;29;2022.078;  66; 13.0;  43;1
2022;01;30;2022.081;  83; 18.2;  48;1
2022;01;31;2022.084;  75; 12.2;  45;1
2022;02;01;2022.086;  77; 12.7;  34;1
2022;02;02;2022.089;  72; 10.6;  34;1
2022;02;03;2022.092;  80; 15.6;  32;1
2022;02;04;2022.095; 100; 14.2;  34;1
2022;02;05;2022.097;  91; 14.2;  47;1
2022;02;06;2022.100;  78; 12.9;  33;1
2022;02;07;2022.103;  76; 16.3;  50;1
2022;02;08;2022.105;  75; 15.2;  44;1
2022;02;09;2022.108;  68;  7.0;  54;1
2022;02;10;2022.111;  72; 11.1;  39;1
2022;02;11;2022.114;  75;  9.7;  54;1
2022;02;12;2022.116;  54; 11.5;  43;1
2022;02;13;2022.119;  46;  8.4;  32;1
2022;02;14;2022.122;  63; 10.6;  48;1
2022;02;15;2022.125;  81; 13.5;  44;1
2022;02;16;2022.127;  87; 12.8;  33;1
2022;02;17;2022.130;  80; 14.4;  44;1
2022;02;18;2022.133;  49; 14.5;  33;1
2022;02;19;2022.136;  42; 10.3;  38;1
2022;02;20;2022.138;  48;  8.8;  28;1
2022;02;21;2022.141;  48;  6.9;  38;1
2022;02;22;2022.144;  38;  6.5;  41;1
2022;02;23;2022.147;  36;  4.5;  50;1
2022;02;24;2022.149;  32;  7.7;  43;1
2022;02;25;2022.152;  23;  4.6;  48;1
2022;02;26;2022.155;  25;  6.0;  51;1
2022;02;27;2022.158;  32;  6.7;  34;1
2022;02;28;2022.160;  56; 11.4;  43;1
2022;03;01;2022.163;  72; 11.9;  38;1
2022;03;02;2022.166;  78; 10.2;  44;1
2022;03;03;2022.168;  88; 11.5;  49;1
2022;03;04;2022.171;  87; 10.9;  52;1
2022;03;05;2022.174;  85; 15.2;  43;1
2022;03;06;2022.177;  79; 11.4;  46;1
2022;03;07;2022.179;  89; 13.4;  57;1
2022;03;08;2022.182;  91; 18.2;  47;1
2022;03;09;2022.185;  89; 14.2;  58;1
2022;03;10;2022.188;  94; 16.7;  59;1
2022;03;11;2022.190;  91; 19.4;  50;1
2022;03;12;2022.193;  91; 14.0;  46;1
2022;03;13;2022.196;  85; 11.4;  51;1
